brand_raw,raw_text,url,size_hint_inch,price_hint_eur,platform,country,scraped_at
TCL,TCL TV QLED TCL 32S59K 2025-32 pouces (80cm),https://www.boulanger.com/ref/1224191,32.0,209.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV LED TCL 43P69K 2025 - 43 pouces ( 108 cm ),https://www.boulanger.com/ref/1228145,43.0,301.17,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 50P79K 2025,https://www.boulanger.com/ref/1218982,,339.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV QLED TCL 32S49K 2025-32 pouces (80cm),https://www.boulanger.com/ref/1224192,32.0,204.27,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 43T69C (109cm),https://www.boulanger.com/ref/1240647,43,309.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV LED TCL 50P615 Android TV Reconditionné,https://www.boulanger.com/ref/1147640?offer=c21d7f08-76f4-4f61-a8e2-3034a2370344,,347.87,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 50T69C (127cm),https://www.boulanger.com/ref/1240648,50,359.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 55P79K 2025,https://www.boulanger.com/ref/1218983,,434.48,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 55T69C (140cm),https://www.boulanger.com/ref/1240650,55,435.46,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 65C645 Reconditionné,https://www.boulanger.com/ref/1189857?offer=882a4c2b-1467-4bb6-a46a-bf69eaebe21e,,538.27,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 65T69C (165cm),https://www.boulanger.com/ref/1240651,65,547.0,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL MINI LED 65C835 Reconditionné,https://www.boulanger.com/ref/1177692?offer=c4d078d5-0760-42b9-889a-9440359e4e88,,555.87,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 55P89K 144Hz 2025-55 pouces (139cm),https://www.boulanger.com/ref/1218987,55.0,567.01,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 65P89K 144Hz 2025-65 pouces (164cm),https://www.boulanger.com/ref/1218988,65.0,643.91,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL 65C89B 2024-65 pouces (164cm) Reconditionné,https://www.boulanger.com/ref/1204784?offer=10b55ba5-f4d8-497a-ad1e-fb1179283acc,65.0,849.72,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV QLED TCL Mini LED 75C935 Reconditionné,https://www.boulanger.com/ref/1177753?offer=5acf575c-f362-4e9d-a739-e74e0ad0a41a,,885.82,Boulanger,FR,2026-06-19T16:15:03Z
TCL,TCL TV Mini LED TCL 75C69K 2025-75 pouces (189cm),https://www.boulanger.com/ref/1218994,75.0,923.95,Boulanger,FR,2026-06-19T16:15:03Z
TCL,Exclusivité internet  TCL TV QLED TCL 85P79K 2025 - 85 pouces ( 215 cm ),https://www.boulanger.com/ref/1218986,85.0,1020.37,Boulanger,FR,2026-06-19T16:15:03Z
