brand,model,country,platform,url,active
LG,55C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDC4TQ6,true
LG,42C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDHCJYZ,true
LG,43QNED70A,GB,Amazon,https://www.amazon.co.uk/dp/B0GQTQ1YHM,true
LG,55QNED70A,GB,Amazon,https://www.amazon.co.uk/dp/B0G7YGQRP4,true
LG,48C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDHGN3Z,true
LG,42C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDGSKK9,true
LG,48C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDP23XP,true
LG,48C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDD4QK8,true
LG,48C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDGQTJZ,true
TCL,50T6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DW8P6BCG,true
TCL,55C6K,GB,Amazon,https://www.amazon.co.uk/dp/B0H4R1PD9L,true
TCL,50C7K,GB,Amazon,https://www.amazon.co.uk/dp/B0GL921KL1,true
TCL,43S5K,GB,Amazon,https://www.amazon.co.uk/dp/B0FVFS9S7F,true
TCL,43SF560,GB,Amazon,https://www.amazon.co.uk/dp/B0F9PNYPBF,true
TCL,65T6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DW8PXV62,true
TCL,75C7L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY53BFY3,true
TCL,50Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0FKT36J2G,true
TCL,43T6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DW9833SD,true
TCL,85Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DWF49LC5,true
TCL,65P8L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY582KSN,true
TCL,43V6D,GB,Amazon,https://www.amazon.co.uk/dp/B0GZPVKBN9,true
TCL,43A400PRO,GB,Amazon,https://www.amazon.co.uk/dp/B0GYFDBJ93,true
Hisense,50A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WH2QM2,true
TCL,65A300W,GB,Amazon,https://www.amazon.co.uk/dp/B0FKT4Y84P,true
TCL,40V5D,GB,Amazon,https://www.amazon.co.uk/dp/B0H7H3HFQZ,true
TCL,50P7K,GB,Amazon,https://www.amazon.co.uk/dp/B0DPM2CCWQ,true
TCL,65Q7D,GB,Amazon,https://www.amazon.co.uk/dp/B0H1C5D26Z,true
TCL,75C7K,GB,Amazon,https://www.amazon.co.uk/dp/B0HDTT855B,true
TCL,55P7K,GB,Amazon,https://www.amazon.co.uk/dp/B0DPM2TXQG,true
Hisense,55E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7VXCPFZ,true
TCL,75C6KS,GB,Amazon,https://www.amazon.co.uk/dp/B0F25TH44Q,true
Hisense,32E5Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WHXDTZ,true
Hisense,50A7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WCBMJZ,true
Samsung,43U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VKMDQS,true
TCL,85P8K,GB,Amazon,https://www.amazon.co.uk/dp/B0F7RVYVDT,true
TCL,75P7K,GB,Amazon,https://www.amazon.co.uk/dp/B0FR1HH7H9,true
TCL,65P6L,GB,Amazon,https://www.amazon.co.uk/dp/B0H2JKM82C,true
TCL,65P6K,GB,Amazon,https://www.amazon.co.uk/dp/B0F74855ZF,true
TCL,85P8K,GB,Amazon,https://www.amazon.co.uk/dp/B0FRFYQ3Q9,true
Hisense,58E6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WCNYLQ,true
Hisense,65E6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WJYSN6,true
Hisense,40E4S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4Y5KHR,true
Hisense,32A4Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WHLF6M,true
Hisense,65A85Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WVWRDV,true
Hisense,43E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W1WN3P,true
Hisense,55U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WJWY9H,true
Hisense,32S5Q,GB,Amazon,https://www.amazon.co.uk/dp/B0GGSH8BQ5,true
Hisense,32A4S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4SLYWB,true
Hisense,55ER8S,GB,Amazon,https://www.amazon.co.uk/dp/B0H1HV2Q1Q,true
Hisense,50E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV55WZKH,true
Hisense,65E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W1SWVW,true
Hisense,58A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4TTH5J,true
Hisense,55Q8S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV513VLX,true
Hisense,55A85Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W6DD5X,true
Hisense,75U7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4ZDR4Q,true
Hisense,65E6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4T4VYK,true
Hisense,65U8Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WFH1HL,true
TCL,85P8K,GB,Amazon,https://www.amazon.co.uk/dp/B0F21KQ5SD,true
Hisense,85E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GNCGYDGJ,true
Hisense,55S7S,GB,Amazon,https://www.amazon.co.uk/dp/B0H3112112,true
Hisense,43A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFM3F7P,true
Hisense,55E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GR7DTKP8,true
Hisense,75A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F4DBKHJC,true
Hisense,98E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FQ68967J,true
Hisense,75U7QPRO,GB,Amazon,https://www.amazon.co.uk/dp/B0F24F77CN,true
Hisense,40A59S,GB,Amazon,https://www.amazon.co.uk/dp/B0H1N6FDBV,true
Hisense,65E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FLPRKHV1,true
Hisense,65A85Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FFGNBBS4,true
Hisense,55A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFF3XT7,true
Hisense,65U8Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FFGBMTX6,true
Hisense,43A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0H83CB2LF,true
Hisense,65U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FFGL7K35,true
Hisense,43E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F1MSX2W7,true
Hisense,75U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FFGFYDQJ,true
Hisense,75U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FFGG4YWJ,true
Hisense,85UR9S,GB,Amazon,https://www.amazon.co.uk/dp/B0GR5Z4S73,true
Hisense,55A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F4D9MLMQ,true
Hisense,65A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJF87VQ6,true
Hisense,50E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0FS35ML8F,true
Sony,43BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29KJPSN,true
Sony,50BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29H8XBP,true
Sony,65XR75M2,GB,Amazon,https://www.amazon.co.uk/dp/B0H2K36ZYB,true
Sony,55XR8A,GB,Amazon,https://www.amazon.co.uk/dp/B0FWCYHMWZ,true
Sony,43BRAVIA2,GB,Amazon,https://www.amazon.co.uk/dp/B0GZW6MKPF,true
Sony,65XR8A,GB,Amazon,https://www.amazon.co.uk/dp/B0FWCYT7DS,true
Sony,55BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29JHZBD,true
Sony,65BRAVIA2,GB,Amazon,https://www.amazon.co.uk/dp/B0GZW6Q5JK,true
Sony,65BRAVIA5,GB,Amazon,https://www.amazon.co.uk/dp/B0F29KYPN4,true
Sony,77XR8A,GB,Amazon,https://www.amazon.co.uk/dp/B0FWCWWFXJ,true
Sony,50BRAVIA2,GB,Amazon,https://www.amazon.co.uk/dp/B0GZWGF7V9,true
Sony,55XR80,GB,Amazon,https://www.amazon.co.uk/dp/B0CZTZTQXJ,true
Sony,75S25M2,GB,Amazon,https://www.amazon.co.uk/dp/B0GZWGHNDY,true
Sony,55XR8M25BP,GB,Amazon,https://www.amazon.co.uk/dp/B0FG465NBM,true
Samsung,48S90F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VKBXHR,true
Hisense,40E5Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WH53QJ,true
Samsung,50U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VNSKL6,true
Hisense,55U8Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WC65BD,true
TCL,50P6K,GB,Amazon,https://www.amazon.co.uk/dp/B0DPM1RS9L,true
Samsung,55U8090H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZYM2DC,true
Samsung,50U8090H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZN51TT,true
Samsung,65M80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ8PPP8,true
Samsung,55QN70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZV6H3Y,true
Samsung,65QN70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZKS4MB,true
Samsung,55QN80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZRNZB6,true
Samsung,55S95H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ7VDN9,true
Samsung,75U8090H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ9KWHQ,true
LG,55QNED80A,GB,Amazon,https://www.amazon.co.uk/dp/B0F1519SC2,true
LG,55C5,GB,Amazon,https://www.amazon.co.uk/dp/B0F14NCCQ1,true
LG,42C5,GB,Amazon,https://www.amazon.co.uk/dp/B0F14943MR,true
LG,50QNED70A,GB,Amazon,https://www.amazon.co.uk/dp/B0FDRCB9LJ,true
LG,55NU800B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9KCWNC,true
LG,43QNED70B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9J3VMT,true
LG,75NU800B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9SM15L,true
LG,65NU850B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9Z4XKS,true
TCL,65C6K,GB,Amazon,https://www.amazon.co.uk/dp/B0H726FRPQ,true
TCL,55T6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DW8PZCHX,true
TCL,85T6C,GB,Amazon,https://www.amazon.co.uk/dp/B0F66G8689,true
TCL,65V6D,GB,Amazon,https://www.amazon.co.uk/dp/B0GZPHNT83,true
TCL,65C7L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY5DJ1MV,true
TCL,55C7L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY55SH2Q,true
TCL,75V6D,GB,Amazon,https://www.amazon.co.uk/dp/B0GZPK985C,true
TCL,75P8L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY55XCTG,true
TCL,98C7L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY55YB9Z,true
TCL,65A400PRO,GB,Amazon,https://www.amazon.co.uk/dp/B0GYFB6JWC,true
TCL,50V6D,GB,Amazon,https://www.amazon.co.uk/dp/B0GZPZTD97,true
Hisense,58A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WJSD13,true
Hisense,50U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WKMM1J,true
Hisense,65E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WB3V34,true
Hisense,55E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GNDHW3BM,true
Hisense,43A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4ZB426,true
Hisense,43E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV533BJ7,true
Hisense,65U7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GV4XPH5M,true
Sony,55BRAVIA5,GB,Amazon,https://www.amazon.co.uk/dp/B0F29LGQ7K,true
Sony,75BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29H88PT,true
Sony,55BRAVIA2,GB,Amazon,https://www.amazon.co.uk/dp/B0GZWCLPQM,true
Sony,85BRAVIA5,GB,Amazon,https://www.amazon.co.uk/dp/B0F29J593K,true
Sony,75BRAVIA5,GB,Amazon,https://www.amazon.co.uk/dp/B0F29J38YL,true
Sony,65BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29K6BG7,true
Sony,98BRAVIA5,GB,Amazon,https://www.amazon.co.uk/dp/B0F29J81CM,true
Sony,50XR75M2,GB,Amazon,https://www.amazon.co.uk/dp/B0H2JTQCZ4,true
Sony,85BRAVIA7II,GB,Amazon,https://www.amazon.co.uk/dp/B0H2K2XXF3,true
Sony,75BRAVIA7II,GB,Amazon,https://www.amazon.co.uk/dp/B0H2JW181N,true
Sony,50BRAVIA2,GB,Amazon,https://www.amazon.co.uk/dp/B0HFNM4DFL,true
Samsung,40Q5F,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ7QNT9,true
Samsung,43LS03F,GB,Amazon,https://www.amazon.co.uk/dp/B0F5WT1FKX,true
LG,55B5,GB,Amazon,https://www.amazon.co.uk/dp/B0FLDYSCZ8,true
TCL,65A300W,GB,Amazon,https://www.amazon.co.uk/dp/B0FLF7H6GW,true
TCL,75A300W,GB,Amazon,https://www.amazon.co.uk/dp/B0FLF4LCNN,true
Hisense,75E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WPNSC3,true
Hisense,85E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GR6KRXBJ,true
Hisense,65E7S,GB,Amazon,https://www.amazon.co.uk/dp/B0GR6XCQMY,true
Hisense,43E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WM1171,true
Samsung,65Q8F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VLTN7Z,true
Samsung,85Q8F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VV9W9H,true
Samsung,75Q8F,GB,Amazon,https://www.amazon.co.uk/dp/B0FHXMLHHK,true
LG,65G5,GB,Amazon,https://www.amazon.co.uk/dp/B0F2NCMPY3,true
LG,55C6,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9VGFLR,true
LG,86QNED80A,GB,Amazon,https://www.amazon.co.uk/dp/B0F14JH7Q5,true
TCL,75C6K,GB,Amazon,https://www.amazon.co.uk/dp/B0H7286935,true
Hisense,55A7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WSRXSH,true
Samsung,65QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0DF6NZRWD,true
Samsung,100QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0DF8YFYJF,true
Samsung,75QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0DF8RHSXQ,true
Samsung,100QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0F22834RH,true
Samsung,50QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0F22914WP,true
Samsung,85QN80F,GB,Amazon,https://www.amazon.co.uk/dp/B0F2FNFKDD,true
LG,98NU900B,GB,Amazon,https://www.amazon.co.uk/dp/B0H1X6NZXD,true
TCL,55P6K,GB,Amazon,https://www.amazon.co.uk/dp/B0F7RVDMKF,true
TCL,50P6K,GB,Amazon,https://www.amazon.co.uk/dp/B0F7RSYNY9,true
Samsung,75QN85F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VQ6GCR,true
Samsung,85F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VSSSW1,true
Samsung,85F,GB,Amazon,https://www.amazon.co.uk/dp/B0FNMYQ547,true
Samsung,85QN70F,GB,Amazon,https://www.amazon.co.uk/dp/B0DF8KVR1R,true
TCL,65P7K,GB,Amazon,https://www.amazon.co.uk/dp/B0DPM1QW8W,true
Hisense,55A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WKRQPK,true
Hisense,43A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WPP5YQ,true
Hisense,65A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W18VSF,true
Hisense,43A7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WGKRLQ,true
Samsung,85QN900F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VQZGQM,true
LG,50QNED85B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9YFWYS,true
LG,55QNED85B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9QPJBP,true
LG,65QNED85B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9Y1KF6,true
LG,75QNED85B,GB,Amazon,https://www.amazon.co.uk/dp/B0GTB1PJ34,true
LG,86QNED85B,GB,Amazon,https://www.amazon.co.uk/dp/B0GVDKHDXL,true
Hisense,65E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WDJ22C,true
Hisense,85E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W96P9T,true
Sony,75S32B,GB,Amazon,https://www.amazon.co.uk/dp/B0FCX43PK5,true
Samsung,43M70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ87RL7,true
LG,55QNED70B,GB,Amazon,https://www.amazon.co.uk/dp/B0H1N8Y6RV,true
TCL,55A400PRO,GB,Amazon,https://www.amazon.co.uk/dp/B0GYF9F8S4,true
Hisense,32A4S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFWX36Y,true
Sony,65BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0CZV9MYWG,true
Samsung,55M70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ8BPJN,true
LG,55QNED70B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9V54G8,true
TCL,75A400PRO,GB,Amazon,https://www.amazon.co.uk/dp/B0GYF4984H,true
Hisense,40A4S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFC1Q9Z,true
Sony,77BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0CZVL353R,true
Samsung,65M70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZP78W9,true
TCL,55P8L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY53DBN5,true
Hisense,40A5S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJ5WRCG2,true
Sony,77BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0DDXDDM5V,true
Samsung,75M70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZNMMKS,true
TCL,85P8L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY5F33F8,true
Hisense,50A5S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJ5TLQHW,true
Sony,77BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0DDXMYLRL,true
Samsung,50QN80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZPLTHG,true
LG,85QNED70B,GB,Amazon,https://www.amazon.co.uk/dp/B0GTB1482P,true
TCL,85C7L,GB,Amazon,https://www.amazon.co.uk/dp/B0GY5F5J99,true
Hisense,50A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFVQDWB,true
Sony,77BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0DDX8PHB9,true
Samsung,75QN80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZPBVVX,true
LG,48B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9S2KDV,true
Hisense,58A6S,GB,Amazon,https://www.amazon.co.uk/dp/B0GJFLN5QB,true
Sony,77BRAVIA8,GB,Amazon,https://www.amazon.co.uk/dp/B0DMWP7CVS,true
Samsung,85QN80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ9MXKP,true
LG,48B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GWFNR5PT,true
Hisense,50E8S,GB,Amazon,https://www.amazon.co.uk/dp/B0GQDSSGNB,true
Sony,85BRAVIA3,GB,Amazon,https://www.amazon.co.uk/dp/B0F29HDTWX,true
Samsung,100QN80H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZ7TPPL,true
LG,48B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9QBJS1,true
Hisense,65E8S,GB,Amazon,https://www.amazon.co.uk/dp/B0GQF24H9M,true
Samsung,65U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VQS959,true
Samsung,75U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VQZFCB,true
Samsung,85U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VFTBDF,true
Hisense,43A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F4DF55P6,true
Hisense,50A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F4D9YNHR,true
Hisense,65A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F4DCJ7K6,true
Samsung,43U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VX56W8,true
Samsung,55U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VX1G23,true
Samsung,65U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VQVVYJ,true
Samsung,75U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VWDYJX,true
Samsung,85U8005F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VWNMFL,true
LG,50UA7500,GB,Amazon,https://www.amazon.co.uk/dp/B0GHP139W4,true
LG,55UA7500,GB,Amazon,https://www.amazon.co.uk/dp/B0GTVYL47V,true
Hisense,50E6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W98BQK,true
Hisense,75A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W5WQYP,true
Hisense,85A6Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WK9DLX,true
Samsung,50QN70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZN5YMJ,true
Samsung,75QN70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZNNGNV,true
Samsung,85QN70H,GB,Amazon,https://www.amazon.co.uk/dp/B0GYZMQPFY,true
LG,85NU800B,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9YHTMM,true
TCL,50C6K,GB,Amazon,https://www.amazon.co.uk/dp/B0H7BGSVPB,true
Hisense,75U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WPPHNP,true
Hisense,85U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B07JL1BCXF,true
Hisense,100U7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F32LDRKP,true
Samsung,42S90F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6TQC9SX,true
Samsung,83S90F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6TQFXQL,true
Samsung,77S90F,GB,Amazon,https://www.amazon.co.uk/dp/B0F6VHHS4R,true
Samsung,65S85F,GB,Amazon,https://www.amazon.co.uk/dp/B0DFVF5LFQ,true
Hisense,75E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7W3RHS3,true
LG,83C5,GB,Amazon,https://www.amazon.co.uk/dp/B0F3CZ77GD,true
LG,77C5,GB,Amazon,https://www.amazon.co.uk/dp/B0F148V3DG,true
Hisense,85E7Q,GB,Amazon,https://www.amazon.co.uk/dp/B0F7WHNQSG,true
LG,77B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9SQN83,true
LG,83B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GVTXR37D,true
LG,55B6,GB,Amazon,https://www.amazon.co.uk/dp/B0GT9ZHJSC,true
TCL,55Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DWF5XJ44,true
TCL,65Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DWDXMQCC,true
TCL,75Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DWF24YC5,true
TCL,98Q6C,GB,Amazon,https://www.amazon.co.uk/dp/B0DWF1SZPM,true
Samsung,55S85F,GB,Amazon,https://www.amazon.co.uk/dp/B0DFCQ64HM,true
LG,43QNED80A,IT,Amazon,https://www.amazon.it/dp/B0FV8LS7JC,true
TCL,43SF560,IT,Amazon,https://www.amazon.it/dp/B0F9PQTM25,true
TCL,65C6KS,IT,Amazon,https://www.amazon.it/dp/B0FSS5LMNS,true
TCL,85Q7C,IT,Amazon,https://www.amazon.it/dp/B0FC5DZJ3Q,true
Samsung,43U8090H,IT,Amazon,https://www.amazon.it/dp/B0GZL6K88D,true
TCL,85MSQLED80L,IT,Amazon,https://www.amazon.it/dp/B0GXKSVDW9,true
Hisense,75U7SPRO,IT,Amazon,https://www.amazon.it/dp/B0GR7DR1FT,true
Sony,55BRAVIA7II,IT,Amazon,https://www.amazon.it/dp/B0H2JXW744,true
TCL,85T6C,IT,Amazon,https://www.amazon.it/dp/B0FC5P7QFK,true
LG,75UA7500,IT,Amazon,https://www.amazon.it/dp/B0F565WRPV,true
LG,75NU8E0B,IT,Amazon,https://www.amazon.it/dp/B0GWN2MYKY,true
Samsung,55M70H,IT,Amazon,https://www.amazon.it/dp/B0H33GWD9V,true
LG,48B6,IT,Amazon,https://www.amazon.it/dp/B0GWN31T13,true
Hisense,65A6Q,IT,Amazon,https://www.amazon.it/dp/B0F4DCJ7K6,true
Hisense,75A6Q,IT,Amazon,https://www.amazon.it/dp/B0F4DBKHJC,true
Samsung,85QN990F,DE,Amazon,https://www.amazon.de/dp/B0F62VPXR3,true
Samsung,85QN80F,DE,Amazon,https://www.amazon.de/dp/B0FPCS42TN,true
Samsung,65QN90F,DE,Amazon,https://www.amazon.de/dp/B0F222XVF4,true
LG,55QNED85A,DE,Amazon,https://www.amazon.de/dp/B0F4PMNX6M,true
LG,55C5,DE,Amazon,https://www.amazon.de/dp/B0F4JQYXXK,true
LG,65OLEDB6D,DE,Amazon,https://www.amazon.de/dp/B01C8TF2V2,true
TCL,98Q6C,DE,Amazon,https://www.amazon.de/dp/B0DXQ3G6CL,true
TCL,65P8K,DE,Amazon,https://www.amazon.de/dp/B0DV9LYQJ1,true
Hisense,65UR9S,DE,Amazon,https://www.amazon.de/dp/B0GR6VCJL6,true
Hisense,50E7DS,DE,Amazon,https://www.amazon.de/dp/B0HF3W9Q2Q,true
Hisense,85E7DS,DE,Amazon,https://www.amazon.de/dp/B0HDZXDGGD,true
Hisense,50E7DS,DE,Amazon,https://www.amazon.de/dp/B0H87FDP3N,true
Samsung,43M70H,DE,Amazon,https://www.amazon.de/dp/B0H11FX852,true
TCL,40V5D,DE,Amazon,https://www.amazon.de/dp/B0GYTCCKMW,true
Hisense,32A5S,DE,Amazon,https://www.amazon.de/dp/B0GYZMPVXG,true
Samsung,65LS03HW,DE,Amazon,https://www.amazon.de/dp/B0GKPQK57W,true
Samsung,43LS03F,DE,Amazon,https://www.amazon.de/dp/B0FM8KGRQW,true
LG,55NANO90,DE,Amazon,https://www.amazon.de/dp/B0F4KP88XQ,true
Samsung,75M80H,DE,Amazon,https://www.amazon.de/dp/B0GXZRVMQZ,true
Samsung,65M80H,DE,Amazon,https://www.amazon.de/dp/B0H3KNZMR8,true
Samsung,50M70H,DE,Amazon,https://www.amazon.de/dp/B0GXZMWKF1,true
Samsung,75M70H,DE,Amazon,https://www.amazon.de/dp/B0GXZSFCSF,true
Samsung,50QN80H,DE,Amazon,https://www.amazon.de/dp/B0H3KN31WH,true
