RunId,HeadSha,LogLine,LogTimestampUTC,Date,Time,Brand,Product Name,Country,Platform,Price,Currency,Page Title,Status,LoggedPriceTrend,RecoveryMethod,Price_Trend
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,595,2026-08-01T07:43:00.1963481Z,2026-08-01,07:43:00,Samsung,65S85F,GB,Currys,1099.97,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,598,2026-08-01T07:43:00.1964979Z,2026-08-01,07:43:00,Samsung,50U8005F,GB,Currys,278.97,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,601,2026-08-01T07:43:00.1966344Z,2026-08-01,07:43:00,Samsung,55M70H,GB,Currys,499.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,604,2026-08-01T07:43:00.1967761Z,2026-08-01,07:43:00,LG,48C5,GB,Currys,799.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,607,2026-08-01T07:43:00.1969711Z,2026-08-01,07:43:00,Sony,55XR8M25BP,GB,Currys,2199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,610,2026-08-01T07:43:00.1971237Z,2026-08-01,07:43:00,LG,42C5,GB,Currys,849.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,613,2026-08-01T07:43:00.1972758Z,2026-08-01,07:43:00,Samsung,65M70H,GB,Currys,649.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,616,2026-08-01T07:43:00.1974067Z,2026-08-01,07:43:00,LG,43QNED70B,GB,Currys,359.0,GBP,Batch category snapshot,Success,涨价,github_action_log_exact_batch_pair,涨价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,619,2026-08-01T07:43:00.1975418Z,2026-08-01,07:43:00,Samsung,42S90F,GB,Currys,749.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,622,2026-08-01T07:43:00.1976820Z,2026-08-01,07:43:00,LG,43QNED85B,GB,Currys,549.0,GBP,Batch category snapshot,Success,降价,github_action_log_exact_batch_pair,降价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,625,2026-08-01T07:43:00.1978160Z,2026-08-01,07:43:00,TCL,43T6C,GB,Currys,279.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,628,2026-08-01T07:43:00.1979414Z,2026-08-01,07:43:00,Hisense,43E6Q,GB,Currys,229.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,631,2026-08-01T07:43:00.1980685Z,2026-08-01,07:43:00,Sony,65XR8M25B,GB,Currys,2599.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,634,2026-08-01T07:43:00.1982203Z,2026-08-01,07:43:00,LG,55B5,GB,Currys,898.97,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,637,2026-08-01T07:43:00.1983472Z,2026-08-01,07:43:00,Samsung,43M70H,GB,Currys,359.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,640,2026-08-01T07:43:00.1984737Z,2026-08-01,07:43:00,LG,65B5,GB,Currys,1199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,643,2026-08-01T07:43:00.1986078Z,2026-08-01,07:43:00,TCL,50C7K,GB,Currys,529.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,646,2026-08-01T07:43:00.1987944Z,2026-08-01,07:43:00,Sony,43S25M2PB,GB,Currys,599.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,649,2026-08-01T07:43:00.1989658Z,2026-08-01,07:43:00,LG,43NU800B,GB,Currys,259.0,GBP,Batch category snapshot,Success,降价,github_action_log_exact_batch_pair,降价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,652,2026-08-01T07:43:00.1992456Z,2026-08-01,07:43:00,Sony,50S25M2PB,GB,Currys,699.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,655,2026-08-01T07:43:00.1993814Z,2026-08-01,07:43:00,TCL,32V5D,GB,Currys,199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,658,2026-08-01T07:43:00.1995137Z,2026-08-01,07:43:00,Hisense,32S5Q,GB,Currys,349.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,661,2026-08-01T07:43:00.1996397Z,2026-08-01,07:43:00,Sony,55S32B,GB,Currys,849.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,664,2026-08-01T07:43:00.1998348Z,2026-08-01,07:43:00,LG,50QNED85A,GB,Currys,649.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,667,2026-08-01T07:43:00.1999668Z,2026-08-01,07:43:00,Sony,65S32BP,GB,Currys,1099.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,670,2026-08-01T07:43:00.2001433Z,2026-08-01,07:43:00,Sony,55XR80PU,GB,Currys,1699.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,673,2026-08-01T07:43:00.2002997Z,2026-08-01,07:43:00,Sony,55XR75M2,GB,Currys,1999.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,676,2026-08-01T07:43:00.2004297Z,2026-08-01,07:43:00,Hisense,43Q7S,GB,Currys,449.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,679,2026-08-01T07:43:00.2005677Z,2026-08-01,07:43:00,LG,48G5,GB,Currys,1099.99,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,682,2026-08-01T07:43:00.2007039Z,2026-08-01,07:43:00,Sony,65XR55B,GB,Currys,1599.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,685,2026-08-01T07:43:00.2008376Z,2026-08-01,07:43:00,Samsung,55LS03H,GB,Currys,1599.0,GBP,Batch category snapshot,Success,涨价,github_action_log_exact_batch_pair,涨价
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,688,2026-08-01T07:43:00.2009762Z,2026-08-01,07:43:00,Sony,65XR80U,GB,Currys,2199.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,691,2026-08-01T07:43:00.2011459Z,2026-08-01,07:43:00,Hisense,32A4S,GB,Currys,249.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,694,2026-08-01T07:43:00.2012922Z,2026-08-01,07:43:00,Samsung,65M80H,GB,Currys,849.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,697,2026-08-01T07:43:00.2014508Z,2026-08-01,07:43:00,Hisense,55UR8S,GB,Currys,1499.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,700,2026-08-01T07:43:00.2015955Z,2026-08-01,07:43:00,TCL,40V5D,GB,Currys,239.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,703,2026-08-01T07:43:00.2023973Z,2026-08-01,07:43:00,Sony,75S25M2PB,GB,Currys,1299.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,706,2026-08-01T07:43:00.2025627Z,2026-08-01,07:43:00,Sony,50XR75M2,GB,Currys,1899.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
30690114835,e48ae90e204919a1d1752a2485987e551e472ef4,709,2026-08-01T07:43:00.2027257Z,2026-08-01,07:43:00,Sony,55S25M2PB,GB,Currys,849.0,GBP,Batch category snapshot,Success,持平,github_action_log_exact_batch_pair,持平
